BioSample_s	LoadDate_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	source_name_s	stimulation_s	strain_s	Assay_Type_s	AssemblyName_s	BioProject_s	BioSampleModel_s	Center_Name_s	Consent_s	InsertSize_l	LibraryLayout_s	Library_Name_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s	cell_type_s	g1k_analysis_group_s	g1k_pop_code_s	source_s
SAMN02257437	17-Jul-13	250	176	SRR937531	SRS460848	GSM1189706	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257446	17-Jul-13	176	122	SRR937532	SRS460849	GSM1189707	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257446	17-Jul-13	199	138	SRR937533	SRS460849	GSM1189707	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257446	17-Jul-13	207	144	SRR937534	SRS460849	GSM1189707	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257446	17-Jul-13	213	148	SRR937535	SRS460849	GSM1189707	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257449	17-Jul-13	261	188	SRR937536	SRS460850	GSM1189708	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257449	17-Jul-13	309	222	SRR937537	SRS460850	GSM1189708	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257449	17-Jul-13	326	236	SRR937538	SRS460850	GSM1189708	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257449	17-Jul-13	339	245	SRR937539	SRS460850	GSM1189708	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257421	17-Jul-13	435	308	SRR937540	SRS460851	GSM1189709	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257421	17-Jul-13	505	358	SRR937541	SRS460851	GSM1189709	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257421	17-Jul-13	535	380	SRR937542	SRS460851	GSM1189709	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257421	17-Jul-13	555	395	SRR937543	SRS460851	GSM1189709	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257423	17-Jul-13	73	51	SRR937544	SRS460852	GSM1189710	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257423	17-Jul-13	104	73	SRR937545	SRS460852	GSM1189710	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257423	17-Jul-13	113	79	SRR937546	SRS460852	GSM1189710	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257423	17-Jul-13	125	88	SRR937547	SRS460852	GSM1189710	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257443	17-Jul-13	27	19	SRR937548	SRS460853	GSM1189711	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257443	17-Jul-13	40	27	SRR937549	SRS460853	GSM1189711	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257443	17-Jul-13	45	31	SRR937550	SRS460853	GSM1189711	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257443	17-Jul-13	51	35	SRR937551	SRS460853	GSM1189711	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257444	17-Jul-13	340	242	SRR937552	SRS460854	GSM1189712	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257444	17-Jul-13	367	261	SRR937553	SRS460854	GSM1189712	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257444	17-Jul-13	381	272	SRR937554	SRS460854	GSM1189712	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257444	17-Jul-13	386	275	SRR937555	SRS460854	GSM1189712	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257445	17-Jul-13	163	113	SRR937556	SRS460855	GSM1189713	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257445	17-Jul-13	188	130	SRR937557	SRS460855	GSM1189713	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257445	17-Jul-13	198	138	SRR937558	SRS460855	GSM1189713	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257445	17-Jul-13	204	143	SRR937559	SRS460855	GSM1189713	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257451	17-Jul-13	70	48	SRR937560	SRS460856	GSM1189714	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257451	17-Jul-13	96	67	SRR937561	SRS460856	GSM1189714	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257451	17-Jul-13	107	74	SRR937562	SRS460856	GSM1189714	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257451	17-Jul-13	119	83	SRR937563	SRS460856	GSM1189714	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257461	17-Jul-13	210	149	SRR937564	SRS460857	GSM1189715	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257461	17-Jul-13	236	168	SRR937565	SRS460857	GSM1189715	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257461	17-Jul-13	245	175	SRR937566	SRS460857	GSM1189715	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257461	17-Jul-13	252	180	SRR937567	SRS460857	GSM1189715	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257434	17-Jul-13	258	186	SRR937568	SRS460858	GSM1189716	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257434	17-Jul-13	280	202	SRR937569	SRS460858	GSM1189716	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257434	17-Jul-13	289	209	SRR937570	SRS460858	GSM1189716	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257434	17-Jul-13	292	212	SRR937571	SRS460858	GSM1189716	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257442	17-Jul-13	410	290	SRR937572	SRS460859	GSM1189717	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257442	17-Jul-13	426	301	SRR937573	SRS460859	GSM1189717	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257442	17-Jul-13	435	309	SRR937574	SRS460859	GSM1189717	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257442	17-Jul-13	429	304	SRR937575	SRS460859	GSM1189717	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257447	17-Jul-13	158	108	SRR937576	SRS460860	GSM1189718	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257447	17-Jul-13	201	138	SRR937577	SRS460860	GSM1189718	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257447	17-Jul-13	218	150	SRR937578	SRS460860	GSM1189718	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257447	17-Jul-13	224	155	SRR937579	SRS460860	GSM1189718	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257448	17-Jul-13	336	236	SRR937580	SRS460861	GSM1189719	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257448	17-Jul-13	380	268	SRR937581	SRS460861	GSM1189719	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257448	17-Jul-13	395	280	SRR937582	SRS460861	GSM1189719	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257448	17-Jul-13	395	279	SRR937583	SRS460861	GSM1189719	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257450	17-Jul-13	293	202	SRR937584	SRS460862	GSM1189720	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257450	17-Jul-13	345	238	SRR937585	SRS460862	GSM1189720	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257450	17-Jul-13	364	253	SRR937586	SRS460862	GSM1189720	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257450	17-Jul-13	365	253	SRR937587	SRS460862	GSM1189720	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257464	17-Jul-13	586	411	SRR937588	SRS460863	GSM1189721	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257464	17-Jul-13	671	472	SRR937589	SRS460863	GSM1189721	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257464	17-Jul-13	701	495	SRR937590	SRS460863	GSM1189721	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257464	17-Jul-13	701	495	SRR937591	SRS460863	GSM1189721	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257455	17-Jul-13	187	128	SRR937592	SRS460864	GSM1189722	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257455	17-Jul-13	235	161	SRR937593	SRS460864	GSM1189722	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257455	17-Jul-13	249	171	SRR937594	SRS460864	GSM1189722	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257455	17-Jul-13	242	166	SRR937595	SRS460864	GSM1189722	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257469	17-Jul-13	42	28	SRR937596	SRS460865	GSM1189723	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257469	17-Jul-13	53	36	SRR937597	SRS460865	GSM1189723	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257469	17-Jul-13	60	41	SRR937598	SRS460865	GSM1189723	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257469	17-Jul-13	58	40	SRR937599	SRS460865	GSM1189723	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257452	17-Jul-13	337	240	SRR937600	SRS460866	GSM1189724	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257452	17-Jul-13	357	255	SRR937601	SRS460866	GSM1189724	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257452	17-Jul-13	364	261	SRR937602	SRS460866	GSM1189724	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257452	17-Jul-13	362	259	SRR937603	SRS460866	GSM1189724	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257454	17-Jul-13	263	184	SRR937604	SRS460867	GSM1189725	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257454	17-Jul-13	300	210	SRR937605	SRS460867	GSM1189725	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257454	17-Jul-13	311	219	SRR937606	SRS460867	GSM1189725	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257454	17-Jul-13	308	216	SRR937607	SRS460867	GSM1189725	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257459	17-Jul-13	95	66	SRR937608	SRS460868	GSM1189726	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
SAMN02257459	17-Jul-13	121	85	SRR937609	SRS460868	GSM1189726	BMDC (6h LPS Stimulation)	6h LPS Stimulation	C57BL/6	RNA-Seq	<not provided>	PRJNA212439	Generic	GEO	public	0	PAIRED	<not provided>	Mus musculus	ILLUMINA	11-Jun-14	SRP027537	BMDC	<not provided>	<not provided>	<not provided>
